Date,Commodity,Price
1/1/14,Agriculture,100.96
2/1/14,Agriculture,103.21
3/1/14,Agriculture,108.07
4/1/14,Agriculture,107.31
5/1/14,Agriculture,106.88
6/1/14,Agriculture,104.66
7/1/14,Agriculture,102.61
8/1/14,Agriculture,100.94
9/1/14,Agriculture,97.81
10/1/14,Agriculture,97.31
11/1/14,Agriculture,97.15
12/1/14,Agriculture,95.71
1/1/15,Agriculture,93.67
2/1/15,Agriculture,91.99
3/1/15,Agriculture,89.8
4/1/15,Agriculture,89.45
5/1/15,Agriculture,89.28
6/1/15,Agriculture,89.08
7/1/15,Agriculture,89.42
8/1/15,Agriculture,85.61
9/1/15,Agriculture,83.86
10/1/15,Agriculture,84.76
11/1/15,Agriculture,83.7
12/1/15,Agriculture,83.66
1/1/16,Agriculture,82.3
2/1/16,Agriculture,82.53
3/1/16,Agriculture,84.41
4/1/16,Agriculture,86.89
5/1/16,Agriculture,89.62
6/1/16,Agriculture,92.57
7/1/16,Agriculture,90.35
8/1/16,Agriculture,89.15
9/1/16,Agriculture,88.61
10/1/16,Agriculture,87.39
11/1/16,Agriculture,87.88
12/1/16,Agriculture,87.66
1/1/17,Agriculture,89.47
2/1/17,Agriculture,89.28
3/1/17,Agriculture,87.68
4/1/17,Agriculture,86.81
5/1/17,Agriculture,88.15
6/1/17,Agriculture,87.11
7/1/17,Agriculture,87.5
8/1/17,Agriculture,85.55
9/1/17,Agriculture,86.1
10/1/17,Agriculture,85.3
11/1/17,Agriculture,85.58
12/1/17,Agriculture,84.85
1/1/18,Agriculture,87.03
2/1/18,Agriculture,88.67
3/1/18,Agriculture,90.04
4/1/18,Agriculture,91.66
5/1/18,Agriculture,91.85
6/1/18,Agriculture,88.94
7/1/18,Agriculture,86.35
8/1/18,Agriculture,84.84
9/1/18,Agriculture,82.65
10/1/18,Agriculture,83.39
11/1/18,Agriculture,82.23
12/1/18,Agriculture,82.63
1/1/19,Agriculture,83.5
2/1/19,Agriculture,83.76
3/1/19,Agriculture,83
4/1/19,Agriculture,83.08
5/1/19,Agriculture,82.24
6/1/19,Agriculture,84.49
7/1/19,Agriculture,83.26
8/1/19,Agriculture,80.77
9/1/19,Agriculture,80.77
10/1/19,Agriculture,82.28
11/1/19,Agriculture,85.31
12/1/19,Agriculture,87.26
1/1/20,Agriculture,88.31
2/1/20,Agriculture,85.84
3/1/20,Agriculture,83.07
4/1/20,Agriculture,81.34
5/1/20,Agriculture,81.36
6/1/20,Agriculture,83.36
7/1/20,Agriculture,84.3
8/1/20,Agriculture,87.13
9/1/20,Agriculture,89.85
10/1/20,Agriculture,92.02
11/1/20,Agriculture,95.62
12/1/20,Agriculture,98.1
1/1/21,Agriculture,103.12
2/1/21,Agriculture,104.57
3/1/21,Agriculture,103.69
4/1/21,Agriculture,106.21
5/1/21,Agriculture,111.96
6/1/21,Agriculture,109.24
7/1/21,Agriculture,108.39
8/1/21,Agriculture,109.45
9/1/21,Agriculture,109.2
10/1/21,Agriculture,111.56
11/1/21,Agriculture,113.15
12/1/21,Agriculture,113.91
1/1/22,Agriculture,118.69
2/1/22,Agriculture,124.01
3/1/22,Agriculture,132.74
4/1/22,Agriculture,134.4
1/1/79,Beverages,91.16
2/1/79,Beverages,88.08
3/1/79,Beverages,88.38
4/1/79,Beverages,93.83
5/1/79,Beverages,94.12
6/1/79,Beverages,108.02
7/1/79,Beverages,108.7
8/1/79,Beverages,105.25
9/1/79,Beverages,109.32
10/1/79,Beverages,106.93
11/1/79,Beverages,105.1
12/1/79,Beverages,105.31
1/1/80,Beverages,99.36
2/1/80,Beverages,99.21
3/1/80,Beverages,101.59
4/1/80,Beverages,98.48
5/1/80,Beverages,97.71
6/1/80,Beverages,94.53
7/1/80,Beverages,87.04
8/1/80,Beverages,79.79
9/1/80,Beverages,77.52
10/1/80,Beverages,76.15
11/1/80,Beverages,71.29
12/1/80,Beverages,71.58
1/1/81,Beverages,73.56
2/1/81,Beverages,71.71
3/1/81,Beverages,72.35
4/1/81,Beverages,72.24
5/1/81,Beverages,68.75
6/1/81,Beverages,59.79
7/1/81,Beverages,65.79
8/1/81,Beverages,69.18
9/1/81,Beverages,70.84
10/1/81,Beverages,70.72
11/1/81,Beverages,71.82
12/1/81,Beverages,71.89
1/1/82,Beverages,74.53
2/1/82,Beverages,76.34
3/1/82,Beverages,72.87
4/1/82,Beverages,68.96
5/1/82,Beverages,67.71
6/1/82,Beverages,65.72
7/1/82,Beverages,64.23
8/1/82,Beverages,64.79
9/1/82,Beverages,68.31
10/1/82,Beverages,69.08
11/1/82,Beverages,68.13
12/1/82,Beverages,68.98
1/1/83,Beverages,70.94
2/1/83,Beverages,72.35
3/1/83,Beverages,71.4
4/1/83,Beverages,72.47
5/1/83,Beverages,76.15
6/1/83,Beverages,78.66
7/1/83,Beverages,77.79
8/1/83,Beverages,78.65
9/1/83,Beverages,77.74
10/1/83,Beverages,80.19
11/1/83,Beverages,83.18
12/1/83,Beverages,87.96
1/1/84,Beverages,92.34
2/1/84,Beverages,89.54
3/1/84,Beverages,91.1
4/1/84,Beverages,92.69
5/1/84,Beverages,94.39
6/1/84,Beverages,90.51
7/1/84,Beverages,85.99
8/1/84,Beverages,86.62
9/1/84,Beverages,86.96
10/1/84,Beverages,84.62
11/1/84,Beverages,84.5
12/1/84,Beverages,82.29
1/1/85,Beverages,81.15
2/1/85,Beverages,80.16
3/1/85,Beverages,79.11
4/1/85,Beverages,78.59
5/1/85,Beverages,77.02
6/1/85,Beverages,75.97
7/1/85,Beverages,74.96
8/1/85,Beverages,74.96
9/1/85,Beverages,74.96
10/1/85,Beverages,76.92
11/1/85,Beverages,80.79
12/1/85,Beverages,92.9
1/1/86,Beverages,101.44
2/1/86,Beverages,97.46
3/1/86,Beverages,98.74
4/1/86,Beverages,93.63
5/1/86,Beverages,89.03
6/1/86,Beverages,80.32
7/1/86,Beverages,81.4
8/1/86,Beverages,83.47
9/1/86,Beverages,93.25
10/1/86,Beverages,86.17
11/1/86,Beverages,81.43
12/1/86,Beverages,74.9
1/1/87,Beverages,70.03
2/1/87,Beverages,68.53
3/1/87,Beverages,64.69
4/1/87,Beverages,67.15
5/1/87,Beverages,69.11
6/1/87,Beverages,64.97
7/1/87,Beverages,65.15
8/1/87,Beverages,64.56
9/1/87,Beverages,65.96
10/1/87,Beverages,67.21
11/1/87,Beverages,68.74
12/1/87,Beverages,67.92
1/1/88,Beverages,69.01
2/1/88,Beverages,69.06
3/1/88,Beverages,66.6
4/1/88,Beverages,65.81
5/1/88,Beverages,67.36
6/1/88,Beverages,67.2
7/1/88,Beverages,65.54
8/1/88,Beverages,60.96
9/1/88,Beverages,60.11
10/1/88,Beverages,60.9
11/1/88,Beverages,62.97
12/1/88,Beverages,66.46
1/1/89,Beverages,67.18
2/1/89,Beverages,65.04
3/1/89,Beverages,64.25
4/1/89,Beverages,63.66
5/1/89,Beverages,62.61
6/1/89,Beverages,58.52
7/1/89,Beverages,50.84
8/1/89,Beverages,47.68
9/1/89,Beverages,48.3
10/1/89,Beverages,44.3
11/1/89,Beverages,43.08
12/1/89,Beverages,42.59
1/1/90,Beverages,44.42
2/1/90,Beverages,46.58
3/1/90,Beverages,52.26
4/1/90,Beverages,52.8
5/1/90,Beverages,53.66
6/1/90,Beverages,49.89
7/1/90,Beverages,49.99
8/1/90,Beverages,50.97
9/1/90,Beverages,52.79
10/1/90,Beverages,51.73
11/1/90,Beverages,49.42
12/1/90,Beverages,50.34
1/1/91,Beverages,48.53
2/1/91,Beverages,47.79
3/1/91,Beverages,48.43
4/1/91,Beverages,47.32
5/1/91,Beverages,45.96
6/1/91,Beverages,44.44
7/1/91,Beverages,42.71
8/1/91,Beverages,43.23
9/1/91,Beverages,46.1
10/1/91,Beverages,44.87
11/1/91,Beverages,45.14
12/1/91,Beverages,45.14
1/1/92,Beverages,43.16
2/1/92,Beverages,40.01
3/1/92,Beverages,39.81
4/1/92,Beverages,38.71
5/1/92,Beverages,37.96
6/1/92,Beverages,37.06
7/1/92,Beverages,38.78
8/1/92,Beverages,38.83
9/1/92,Beverages,38.4
10/1/92,Beverages,39.78
11/1/92,Beverages,40.98
12/1/92,Beverages,42.7
1/1/93,Beverages,41.39
2/1/93,Beverages,41.14
3/1/93,Beverages,38.57
4/1/93,Beverages,37.61
5/1/93,Beverages,38.12
6/1/93,Beverages,38.56
7/1/93,Beverages,41.61
8/1/93,Beverages,43.83
9/1/93,Beverages,46.97
10/1/93,Beverages,46.1
11/1/93,Beverages,46.94
12/1/93,Beverages,48.14
1/1/94,Beverages,46.06
2/1/94,Beverages,46.38
3/1/94,Beverages,48.31
4/1/94,Beverages,48.32
5/1/94,Beverages,59.61
6/1/94,Beverages,66.4
7/1/94,Beverages,88.47
8/1/94,Beverages,84.84
9/1/94,Beverages,90.29
10/1/94,Beverages,84.27
11/1/94,Beverages,78.18
12/1/94,Beverages,72.12
1/1/95,Beverages,74.17
2/1/95,Beverages,74.22
3/1/95,Beverages,76.73
4/1/95,Beverages,75.51
5/1/95,Beverages,74.97
6/1/95,Beverages,70.32
7/1/95,Beverages,67.18
8/1/95,Beverages,70.05
9/1/95,Beverages,64.81
10/1/95,Beverages,63.22
11/1/95,Beverages,63.49
12/1/95,Beverages,56.23
1/1/96,Beverages,56.57
2/1/96,Beverages,60.11
3/1/96,Beverages,58.72
4/1/96,Beverages,61.34
5/1/96,Beverages,63.43
6/1/96,Beverages,61.87
7/1/96,Beverages,60.51
8/1/96,Beverages,61.17
9/1/96,Beverages,58.92
10/1/96,Beverages,59.66
11/1/96,Beverages,58.46
12/1/96,Beverages,56.51
1/1/97,Beverages,59.5
2/1/97,Beverages,66.52
3/1/97,Beverages,74.09
4/1/97,Beverages,77.42
5/1/97,Beverages,91.53
6/1/97,Beverages,84.17
7/1/97,Beverages,77.75
8/1/97,Beverages,77.23
9/1/97,Beverages,78.28
10/1/97,Beverages,74.26
11/1/97,Beverages,72.89
12/1/97,Beverages,77.61
1/1/98,Beverages,77.59
2/1/98,Beverages,77.55
3/1/98,Beverages,72.88
4/1/98,Beverages,72.17
5/1/98,Beverages,69.76
6/1/98,Beverages,65.04
7/1/98,Beverages,63.33
8/1/98,Beverages,64.06
9/1/98,Beverages,61.75
10/1/98,Beverages,60.74
11/1/98,Beverages,61.01
12/1/98,Beverages,60.22
1/1/99,Beverages,58.74
2/1/99,Beverages,55.83
3/1/99,Beverages,53.66
4/1/99,Beverages,51.58
5/1/99,Beverages,53
6/1/99,Beverages,52.41
7/1/99,Beverages,49.6
8/1/99,Beverages,47.36
9/1/99,Beverages,47.49
10/1/99,Beverages,48.99
11/1/99,Beverages,51.28
12/1/99,Beverages,53.2
1/1/00,Beverages,48.99
2/1/00,Beverages,46.07
3/1/00,Beverages,45.69
4/1/00,Beverages,44.4
5/1/00,Beverages,45.55
6/1/00,Beverages,43.57
7/1/00,Beverages,44.84
8/1/00,Beverages,41.07
9/1/00,Beverages,40.95
10/1/00,Beverages,40.3
11/1/00,Beverages,38.52
12/1/00,Beverages,37.25
1/1/01,Beverages,38.99
2/1/01,Beverages,37.04
3/1/01,Beverages,38.74
4/1/01,Beverages,38.07
5/1/01,Beverages,38.66
6/1/01,Beverages,36.51
7/1/01,Beverages,35.72
8/1/01,Beverages,35.85
9/1/01,Beverages,34.94
10/1/01,Beverages,34.77
11/1/01,Beverages,37.25
12/1/01,Beverages,38.27
1/1/02,Beverages,38.69
2/1/02,Beverages,40.19
3/1/02,Beverages,42.77
4/1/02,Beverages,43.02
5/1/02,Beverages,42.46
6/1/02,Beverages,43.08
7/1/02,Beverages,45.46
8/1/02,Beverages,45.63
9/1/02,Beverages,50.07
10/1/02,Beverages,51.62
11/1/02,Beverages,48.04
12/1/02,Beverages,49.35
1/1/03,Beverages,51.96
2/1/03,Beverages,52.99
3/1/03,Beverages,47.28
4/1/03,Beverages,47.87
5/1/03,Beverages,46.11
6/1/03,Beverages,42.95
7/1/03,Beverages,44.13
8/1/03,Beverages,43.76
9/1/03,Beverages,45.32
10/1/03,Beverages,43.37
11/1/03,Beverages,42.83
12/1/03,Beverages,45.04
1/1/04,Beverages,46.76
2/1/04,Beverages,46.49
3/1/04,Beverages,45.71
4/1/04,Beverages,45.38
5/1/04,Beverages,45.44
6/1/04,Beverages,46.66
7/1/04,Beverages,46.97
8/1/04,Beverages,48.75
9/1/04,Beverages,48.09
10/1/04,Beverages,46.93
11/1/04,Beverages,50.89
12/1/04,Beverages,53.6
1/1/05,Beverages,52.26
2/1/05,Beverages,56.11
3/1/05,Beverages,61.15
4/1/05,Beverages,59.15
5/1/05,Beverages,57.96
6/1/05,Beverages,57.72
7/1/05,Beverages,55.09
8/1/05,Beverages,53.71
9/1/05,Beverages,51.79
10/1/05,Beverages,52.53
11/1/05,Beverages,53.09
12/1/05,Beverages,54.11
1/1/06,Beverages,59.41
2/1/06,Beverages,59.46
3/1/06,Beverages,56.99
4/1/06,Beverages,58.39
5/1/06,Beverages,57.73
6/1/06,Beverages,57.27
7/1/06,Beverages,59.15
8/1/06,Beverages,60.53
9/1/06,Beverages,59.73
10/1/06,Beverages,58.85
11/1/06,Beverages,61.38
12/1/06,Beverages,64.23
1/1/07,Beverages,63.48
2/1/07,Beverages,64.33
3/1/07,Beverages,64.41
4/1/07,Beverages,66.17
5/1/07,Beverages,66.53
6/1/07,Beverages,69.7
7/1/07,Beverages,71.37
8/1/07,Beverages,68.4
9/1/07,Beverages,70.68
10/1/07,Beverages,72.05
11/1/07,Beverages,72.05
12/1/07,Beverages,75.44
1/1/08,Beverages,78.27
2/1/08,Beverages,87.17
3/1/08,Beverages,88.44
4/1/08,Beverages,85.39
5/1/08,Beverages,86.19
6/1/08,Beverages,92.12
7/1/08,Beverages,92.97
8/1/08,Beverages,90.58
9/1/08,Beverages,87.25
10/1/08,Beverages,74.41
11/1/08,Beverages,69.73
12/1/08,Beverages,71.9
1/1/09,Beverages,77.94
2/1/09,Beverages,77.79
3/1/09,Beverages,76
4/1/09,Beverages,79.35
5/1/09,Beverages,82.55
6/1/09,Beverages,85.22
7/1/09,Beverages,85.47
8/1/09,Beverages,89.32
9/1/09,Beverages,92.46
10/1/09,Beverages,95.45
11/1/09,Beverages,94.82
12/1/09,Beverages,96.8
1/1/10,Beverages,96.83
2/1/10,Beverages,93.16
3/1/10,Beverages,90.71
4/1/10,Beverages,94.58
5/1/10,Beverages,94.85
6/1/10,Beverages,98.99
7/1/10,Beverages,103.16
8/1/10,Beverages,103.29
9/1/10,Beverages,102.85
10/1/10,Beverages,103.27
11/1/10,Beverages,106.77
12/1/10,Beverages,111.57
1/1/11,Beverages,116.4
2/1/11,Beverages,124.63
3/1/11,Beverages,124.81
4/1/11,Beverages,124.74
5/1/11,Beverages,122.49
6/1/11,Beverages,118.79
7/1/11,Beverages,119.15
8/1/11,Beverages,117.82
9/1/11,Beverages,114.83
10/1/11,Beverages,106.69
11/1/11,Beverages,103.59
12/1/11,Beverages,97.76
1/1/12,Beverages,98.71
2/1/12,Beverages,97
3/1/12,Beverages,92.19
4/1/12,Beverages,91.3
5/1/12,Beverages,92.52
6/1/12,Beverages,88.69
7/1/12,Beverages,94.19
8/1/12,Beverages,93.71
9/1/12,Beverages,95.46
10/1/12,Beverages,91.95
11/1/12,Beverages,88.86
12/1/12,Beverages,87.02
1/1/13,Beverages,86.17
2/1/13,Beverages,83.89
3/1/13,Beverages,83.54
4/1/13,Beverages,84.59
5/1/13,Beverages,84.76
6/1/13,Beverages,80.65
7/1/13,Beverages,81.51
8/1/13,Beverages,82.53
9/1/13,Beverages,82.6
10/1/13,Beverages,83.06
11/1/13,Beverages,81.51
12/1/13,Beverages,84.78
1/1/14,Beverages,85.8
2/1/14,Beverages,94.55
3/1/14,Beverages,103.23
4/1/14,Beverages,106.13
5/1/14,Beverages,105.07
6/1/14,Beverages,103.14
7/1/14,Beverages,104.28
8/1/14,Beverages,106.86
9/1/14,Beverages,104.85
10/1/14,Beverages,106.82
11/1/14,Beverages,101.43
12/1/14,Beverages,99.02
1/1/15,Beverages,97.14
2/1/15,Beverages,94.72
3/1/15,Beverages,89.36
4/1/15,Beverages,91.2
5/1/15,Beverages,93.82
6/1/15,Beverages,96.75
7/1/15,Beverages,97
8/1/15,Beverages,94.43
9/1/15,Beverages,92.32
10/1/15,Beverages,93.31
11/1/15,Beverages,93.9
12/1/15,Beverages,93.46
1/1/16,Beverages,86.05
2/1/16,Beverages,84.82
3/1/16,Beverages,88.42
4/1/16,Beverages,89.81
5/1/16,Beverages,90.92
6/1/16,Beverages,93.75
7/1/16,Beverages,95.43
8/1/16,Beverages,94.59
9/1/16,Beverages,95.14
10/1/16,Beverages,95.07
11/1/16,Beverages,94.16
12/1/16,Beverages,87.36
1/1/17,Beverages,88.61
2/1/17,Beverages,85.58
3/1/17,Beverages,84.31
4/1/17,Beverages,82.8
5/1/17,Beverages,82.41
6/1/17,Beverages,82.03
7/1/17,Beverages,83.4
8/1/17,Beverages,83.62
9/1/17,Beverages,82.56
10/1/17,Beverages,82.63
11/1/17,Beverages,81.78
12/1/17,Beverages,77.58
1/1/18,Beverages,78.19
2/1/18,Beverages,79.2
3/1/18,Beverages,82.33
4/1/18,Beverages,84.32
5/1/18,Beverages,85.46
6/1/18,Beverages,80.98
7/1/18,Beverages,79.64
8/1/18,Beverages,75.32
9/1/18,Beverages,73.73
10/1/18,Beverages,77.45
11/1/18,Beverages,77.57
12/1/18,Beverages,74.8
1/1/19,Beverages,75.25
2/1/19,Beverages,74.28
3/1/19,Beverages,72.58
4/1/19,Beverages,74.75
5/1/19,Beverages,74.69
6/1/19,Beverages,76.81
7/1/19,Beverages,78.05
8/1/19,Beverages,73.64
9/1/19,Beverages,74.91
10/1/19,Beverages,76.07
11/1/19,Beverages,80.41
12/1/19,Beverages,82.12
1/1/20,Beverages,80.62
2/1/20,Beverages,79.52
3/1/20,Beverages,75.99
4/1/20,Beverages,77.22
5/1/20,Beverages,77.89
6/1/20,Beverages,77.33
7/1/20,Beverages,78.41
8/1/20,Beverages,85.61
9/1/20,Beverages,87.1
10/1/20,Beverages,81.45
11/1/20,Beverages,81.17
12/1/20,Beverages,82.2
1/1/21,Beverages,82.57
2/1/21,Beverages,83.37
3/1/21,Beverages,83.45
4/1/21,Beverages,84.15
5/1/21,Beverages,88.86
6/1/21,Beverages,89.97
7/1/21,Beverages,92.59
8/1/21,Beverages,97.11
9/1/21,Beverages,100.93
10/1/21,Beverages,104.28
11/1/21,Beverages,106.33
12/1/21,Beverages,108.21
1/1/22,Beverages,109.69
2/1/22,Beverages,111.76
3/1/22,Beverages,105.01
4/1/22,Beverages,110.21
1/1/79,Food,57.03
2/1/79,Food,59.18
3/1/79,Food,60.32
4/1/79,Food,60.37
5/1/79,Food,60.44
6/1/79,Food,63.18
7/1/79,Food,63.53
8/1/79,Food,61.77
9/1/79,Food,62.6
10/1/79,Food,62.75
11/1/79,Food,64.02
12/1/79,Food,64.94
1/1/80,Food,65.19
2/1/80,Food,67.49
3/1/80,Food,64.67
4/1/80,Food,63.87
5/1/80,Food,67.9
6/1/80,Food,67.4
7/1/80,Food,70.28
8/1/80,Food,73.39
9/1/80,Food,76.13
10/1/80,Food,79.24
11/1/80,Food,81.5
12/1/80,Food,74.85
1/1/81,Food,74.86
2/1/81,Food,72.07
3/1/81,Food,71.35
4/1/81,Food,69.84
5/1/81,Food,67.77
6/1/81,Food,67.35
7/1/81,Food,66.73
8/1/81,Food,63.74
9/1/81,Food,61.49
10/1/81,Food,60.2
11/1/81,Food,59.31
12/1/81,Food,57.88
1/1/82,Food,58.23
2/1/82,Food,57.41
3/1/82,Food,56.4
4/1/82,Food,56.74
5/1/82,Food,56.3
6/1/82,Food,53.81
7/1/82,Food,51.83
8/1/82,Food,49.74
9/1/82,Food,48.62
10/1/82,Food,46.54
11/1/82,Food,48.79
12/1/82,Food,49.19
1/1/83,Food,48.87
2/1/83,Food,50.13
3/1/83,Food,51.54
4/1/83,Food,54.38
5/1/83,Food,55.9
6/1/83,Food,54.67
7/1/83,Food,56.32
8/1/83,Food,63.7
9/1/83,Food,65.46
10/1/83,Food,64.5
11/1/83,Food,62.65
12/1/83,Food,61.53
1/1/84,Food,62.89
2/1/84,Food,62.14
3/1/84,Food,63.6
4/1/84,Food,63.84
5/1/84,Food,66.13
6/1/84,Food,62.74
7/1/84,Food,56.75
8/1/84,Food,55.65
9/1/84,Food,55.34
10/1/84,Food,54.22
11/1/84,Food,52.59
12/1/84,Food,50.87
1/1/85,Food,51.38
2/1/85,Food,51.64
3/1/85,Food,52.89
4/1/85,Food,53.12
5/1/85,Food,50.8
6/1/85,Food,49.17
7/1/85,Food,47.13
8/1/85,Food,46.03
9/1/85,Food,45.06
10/1/85,Food,44.39
11/1/85,Food,45.41
12/1/85,Food,46.27
1/1/86,Food,46.12
2/1/86,Food,44.79
3/1/86,Food,45.4
4/1/86,Food,45.51
5/1/86,Food,43.92
6/1/86,Food,42.61
7/1/86,Food,40.65
8/1/86,Food,39.9
9/1/86,Food,39.65
10/1/86,Food,40.7
11/1/86,Food,41.23
12/1/86,Food,40.52
1/1/87,Food,42.48
2/1/87,Food,43.08
3/1/87,Food,43.24
4/1/87,Food,43.88
5/1/87,Food,46.4
6/1/87,Food,45.94
7/1/87,Food,44.34
8/1/87,Food,43.36
9/1/87,Food,45.94
10/1/87,Food,46.82
11/1/87,Food,48.95
12/1/87,Food,51
1/1/88,Food,53.4
2/1/88,Food,52.29
3/1/88,Food,52.43
4/1/88,Food,53.13
5/1/88,Food,54.41
6/1/88,Food,63.2
7/1/88,Food,64
8/1/88,Food,60.5
9/1/88,Food,61.79
10/1/88,Food,60.5
11/1/88,Food,59.55
12/1/88,Food,59.97
1/1/89,Food,58.75
2/1/89,Food,58.82
3/1/89,Food,61.45
4/1/89,Food,61.16
5/1/89,Food,61.44
6/1/89,Food,60.04
7/1/89,Food,59.2
8/1/89,Food,56.41
9/1/89,Food,56.88
10/1/89,Food,57.38
11/1/89,Food,56.85
12/1/89,Food,55.95
1/1/90,Food,56.55
2/1/90,Food,56.08
3/1/90,Food,55.87
4/1/90,Food,56.39
5/1/90,Food,56.06
6/1/90,Food,54.54
7/1/90,Food,54.44
8/1/90,Food,53.81
9/1/90,Food,53.48
10/1/90,Food,53.41
11/1/90,Food,52.6
12/1/90,Food,52.96
1/1/91,Food,53.96
2/1/91,Food,54.92
3/1/91,Food,55.83
4/1/91,Food,54.39
5/1/91,Food,53.11
6/1/91,Food,53.22
7/1/91,Food,52.83
8/1/91,Food,54.01
9/1/91,Food,53.9
10/1/91,Food,54.41
11/1/91,Food,54.32
12/1/91,Food,54.28
1/1/92,Food,55.67
2/1/92,Food,55.46
3/1/92,Food,55.55
4/1/92,Food,54.07
5/1/92,Food,54.16
6/1/92,Food,54.82
7/1/92,Food,53.74
8/1/92,Food,53.82
9/1/92,Food,53.34
10/1/92,Food,51.71
11/1/92,Food,52.14
12/1/92,Food,51.99
1/1/93,Food,53.52
2/1/93,Food,53.33
3/1/93,Food,54.11
4/1/93,Food,53.76
5/1/93,Food,53.04
6/1/93,Food,51.26
7/1/93,Food,54.05
8/1/93,Food,53.47
9/1/93,Food,53.54
10/1/93,Food,54.14
11/1/93,Food,56.65
12/1/93,Food,58.59
1/1/94,Food,59.93
2/1/94,Food,59.73
3/1/94,Food,58.36
4/1/94,Food,57.21
5/1/94,Food,56.62
6/1/94,Food,56.25
7/1/94,Food,55.55
8/1/94,Food,57.06
9/1/94,Food,58.96
10/1/94,Food,57.61
11/1/94,Food,59.15
12/1/94,Food,61.21
1/1/95,Food,59.86
2/1/95,Food,61.23
3/1/95,Food,60.61
4/1/95,Food,59.39
5/1/95,Food,59.57
6/1/95,Food,61.79
7/1/95,Food,65.26
8/1/95,Food,63.81
9/1/95,Food,64.4
10/1/95,Food,66.3
11/1/95,Food,66.7
12/1/95,Food,67.01
1/1/96,Food,67.39
2/1/96,Food,68.66
3/1/96,Food,68.65
4/1/96,Food,72.23
5/1/96,Food,73.07
6/1/96,Food,70.95
7/1/96,Food,69.96
8/1/96,Food,68.96
9/1/96,Food,66.54
10/1/96,Food,63.12
11/1/96,Food,62.83
12/1/96,Food,63.21
1/1/97,Food,65.38
2/1/97,Food,66.25
3/1/97,Food,67.52
4/1/97,Food,66.46
5/1/97,Food,63.67
6/1/97,Food,61.31
7/1/97,Food,59.99
8/1/97,Food,60.04
9/1/97,Food,60.3
10/1/97,Food,60.62
11/1/97,Food,61.57
12/1/97,Food,60.57
1/1/98,Food,60.06
2/1/98,Food,59.95
3/1/98,Food,59.08
4/1/98,Food,60.2
5/1/98,Food,59.46
6/1/98,Food,57.42
7/1/98,Food,56.84
8/1/98,Food,54.35
9/1/98,Food,54.16
10/1/98,Food,54.82
11/1/98,Food,56.49
12/1/98,Food,54.73
1/1/99,Food,55.02
2/1/99,Food,51.59
3/1/99,Food,49.78
4/1/99,Food,49.03
5/1/99,Food,47.72
6/1/99,Food,46.62
7/1/99,Food,44.5
8/1/99,Food,46.47
9/1/99,Food,47.59
10/1/99,Food,47.14
11/1/99,Food,46.34
12/1/99,Food,45.86
1/1/00,Food,47.44
2/1/00,Food,47.91
3/1/00,Food,47.33
4/1/00,Food,47.98
5/1/00,Food,47.47
6/1/00,Food,46.46
7/1/00,Food,44.95
8/1/00,Food,45.16
9/1/00,Food,46.06
10/1/00,Food,46.41
11/1/00,Food,46.87
12/1/00,Food,48.58
1/1/01,Food,48.59
2/1/01,Food,48.1
3/1/01,Food,47.75
4/1/01,Food,47.16
5/1/01,Food,47.82
6/1/01,Food,48.32
7/1/01,Food,52.12
8/1/01,Food,51.83
9/1/01,Food,49.42
10/1/01,Food,46.79
11/1/01,Food,48.44
12/1/01,Food,48.47
1/1/02,Food,48.8
2/1/02,Food,48.1
3/1/02,Food,48.87
4/1/02,Food,48.53
5/1/02,Food,49.53
6/1/02,Food,51.16
7/1/02,Food,52.61
8/1/02,Food,53.27
9/1/02,Food,55.11
10/1/02,Food,55.11
11/1/02,Food,54.71
12/1/02,Food,55.79
1/1/03,Food,55.69
2/1/03,Food,55.25
3/1/03,Food,54.87
4/1/03,Food,54.29
5/1/03,Food,54.21
6/1/03,Food,53.99
7/1/03,Food,52.78
8/1/03,Food,53.85
9/1/03,Food,55.55
10/1/03,Food,59.75
11/1/03,Food,62.15
12/1/03,Food,61.85
1/1/04,Food,63.92
2/1/04,Food,66.17
3/1/04,Food,69.8
4/1/04,Food,69.11
5/1/04,Food,66.53
6/1/04,Food,64.2
7/1/04,Food,62.56
8/1/04,Food,61.13
9/1/04,Food,60.82
10/1/04,Food,59.69
11/1/04,Food,59.44
12/1/04,Food,59.77
1/1/05,Food,60.03
2/1/05,Food,62.14
3/1/05,Food,65.28
4/1/05,Food,63.29
5/1/05,Food,62.73
6/1/05,Food,62.36
7/1/05,Food,61.94
8/1/05,Food,61.02
9/1/05,Food,61.98
10/1/05,Food,63.13
11/1/05,Food,62.02
12/1/05,Food,63.66
1/1/06,Food,64.75
2/1/06,Food,67.44
3/1/06,Food,66.2
4/1/06,Food,65.83
5/1/06,Food,68.17
6/1/06,Food,65.78
7/1/06,Food,66.92
8/1/06,Food,66.57
9/1/06,Food,66.42
10/1/06,Food,69.33
11/1/06,Food,72.58
12/1/06,Food,72.89
1/1/07,Food,73.53
2/1/07,Food,75.94
3/1/07,Food,75.64
4/1/07,Food,75.45
5/1/07,Food,77.93
6/1/07,Food,81.53
7/1/07,Food,83.37
8/1/07,Food,84.7
9/1/07,Food,89.44
10/1/07,Food,92.78
11/1/07,Food,96.24
12/1/07,Food,99.85
1/1/08,Food,106.22
2/1/08,Food,116.07
3/1/08,Food,123.94
4/1/08,Food,127.58
5/1/08,Food,127.28
6/1/08,Food,131.17
